gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5936075453	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/300076363	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora	Moniliophthora perniciosa		GF		Cayenne	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	4.307929	-52.148852							2025-07-21T18:12:24	21	7	2025	2538064	2538064	HUMAN_OBSERVATION	iNaturalist	Observations	300076363		Wim.Jacobs	2025-07-22T09:08:23	CC_BY_NC_4_0	Wim.Jacobs	Wim.Jacobs			2026-02-07T18:58:19.238Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5864548280	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE46406-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		PE			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-5.26	-79.68							2016-10-05	5	10	2016	2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:34.413Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5864422002	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE82748-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		PE			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-3.78	-73.24							2016-10-19	19	10	2016	2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:38.443Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5864060827	040c5662-da76-4782-a48e-cdea1892d14c	GBFSF66071-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		PE			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-5.25	-79.67							2016-10-06	6	10	2016	2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:36.259Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5863700872	040c5662-da76-4782-a48e-cdea1892d14c	GBFSF10297-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		CR			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	10.1	-83.38											2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:36.710Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5863659899	040c5662-da76-4782-a48e-cdea1892d14c	GBFSF61405-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		PE			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-11.29	-74.55											2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:33.530Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5863496651	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE74758-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		EC			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-2.55	-79.52							2016-10-03	3	10	2016	2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:18.414Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5863411666	040c5662-da76-4782-a48e-cdea1892d14c	GBFSF54395-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		EC			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-2.54	-79.52											2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:37.484Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5863124777	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE54540-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		BO			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-15.58	-67.31							2016-10-31	31	10	2016	2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:07:56.781Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5863049918	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE48552-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		EC			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-2.56	-79.51											2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:07:56.899Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5863049835	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE32830-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		BO			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-15.58	-67.31							2016-10-31	31	10	2016	2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:07:56.894Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5862845965	040c5662-da76-4782-a48e-cdea1892d14c	GBFSF18714-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		CO			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	4.33	-74.66											2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:42.368Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5862297855	040c5662-da76-4782-a48e-cdea1892d14c	GBFSF57674-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		PE			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-3.96	-73.43							2016-10-18	18	10	2016	2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:07:56.579Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5862243279	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE3093-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		EC			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-2.55	-79.52											2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:35.197Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5861841939	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE31556-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		EC			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-2.56	-79.52											2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:16.120Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5860623538	040c5662-da76-4782-a48e-cdea1892d14c	GBFSE39350-24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri		EC			PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-2.56	-79.52											2538068	2538068	MATERIAL_SAMPLE	Mined from GenBank, NCBI						CC_BY_4_0					2026-02-03T12:08:14.940Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
5859160211	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000820358	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	EC	Pichilingue		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1976-06-21T00:00	21	6	1976	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000820358	s.n.			CC_BY_4_0		H.C. Evans	Type		2026-02-06T11:36:30.194Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5859155907	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000820354	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	TT	Trinidad; Santa Cruz		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000820354	237			CC_BY_4_0		W.T. Dale			2026-02-06T11:36:23.884Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5859149151	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000820353	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	SR	Paramaribo		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1920-01-01T00:00	1	1	1920	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000820353	s.n.			CC_BY_4_0		Stahel	Type		2026-02-06T11:36:30.038Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5859141715	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000820359	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	CU			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000820359	s.n.			CC_BY_4_0		s.coll.	Type		2026-02-06T11:36:29.864Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5859141570	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000820356	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1974-01-01T00:00	1	1	1974	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000820356	s.n.			CC_BY_4_0		Evans			2026-02-06T11:36:23.738Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5859131750	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000820357	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	BR	Belém		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1977-05-01T00:00	1	5	1977	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000820357	s.n.			CC_BY_4_0		H.C. Evans			2026-02-06T11:36:29.573Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5859131589	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000820355	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	EC	Pichilingue		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1976-09-01T00:00	1	9	1976	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000820355	s.n.			CC_BY_4_0		H.C. Evans			2026-02-06T11:36:24.013Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5844374482	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/320261715	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora	Moniliophthora perniciosa		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-24.588112	-48.628586	7.0						2025-10-08T16:03:54	8	10	2025	2538064	2538064	HUMAN_OBSERVATION	iNaturalist	Observations	320261715		Priscila Fornitani	2025-10-11T22:30:14	CC_BY_NC_4_0	Cristina Chira	Cristina Chira			2026-02-07T17:43:34.833Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5760905527	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/257647024	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora	Moniliophthora perniciosa		PR		Arecibo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	18.451608	-66.596488	9.0						2025-01-06T16:29:28	6	1	2025	2538064	2538064	HUMAN_OBSERVATION	iNaturalist	Observations	257647024		Kurt Miller	2025-09-01T15:05:23	CC_BY_4_0	Serenella Linares	Serenella Linares			2026-02-07T17:23:50.200Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5294946444	121275a3-dcce-44f4-9868-37326e9f64ef	https://specieslink.net/guid/268/83553	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora	Moniliophthora perniciosa	(Stahel) Aime & Phillips-Mora	BR	Pantano do Sul. Monumento Natural Municipal da Lagoa do Peri	Santa Catarina	PRESENT		d254f613-d4dd-4553-9fe3-b9485ca28371									2024-03-09	9	3	2024	2538064	2538064	PRESERVED_SPECIMEN	UFSC	FLOR	83553	MAN1557	Neves, M.A.	2024-03-09T00:00:00	CC_BY_4_0	Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina	Neves, M.A.; Trierveiler-Pereira, L.			2026-01-27T18:28:50.886Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE
5232992817	d7cfd2ed-8af4-427f-a16e-eb66b7e2c419	C3B4B4BEF3672	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora			GENUS	Moniliophthora H.C.Evans et al.	Moniliophthora sp.		AR	Calilegua National Park , Sendero El Alejo, off route 83	Jujuy	PRESENT	1	ff418020-1d67-11d9-8435-b8a03c50a862	-23.73587	-64.85112			805.0				2016-03-05	5	3	2016	2538063		PRESERVED_SPECIMEN	ROM	TRTC	TRTC176422				CC_BY_4_0	Royal Ontario Museum				2025-11-25T14:37:37.847Z		GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_MATCH_HIGHERRANK
5232991319	d7cfd2ed-8af4-427f-a16e-eb66b7e2c419	05EBBBE294412	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora			GENUS	Moniliophthora H.C.Evans et al.	Moniliophthora sp.		AR	Calilegua National Park , Sendero El Alejo, off route 83	Jujuy	PRESENT	1	ff418020-1d67-11d9-8435-b8a03c50a862	-23.73587	-64.85112			805.0				2016-03-05	5	3	2016	2538063		PRESERVED_SPECIMEN	ROM	TRTC	TRTC176430				CC_BY_4_0	Royal Ontario Museum				2025-11-25T14:37:37.774Z		GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_MATCH_HIGHERRANK
5232918510	d7cfd2ed-8af4-427f-a16e-eb66b7e2c419	3160EF7EEF772	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora			GENUS	Moniliophthora H.C.Evans et al.	Moniliophthora sp.		AR	Agua Escondida Museo Atahualpa Yupanqui, Reserva Cultural Natural Cerro Colorado, trail along stream	Cordoba	PRESENT	1	ff418020-1d67-11d9-8435-b8a03c50a862	-30.085265	-63.935036			540.0				2016-02-22	22	2	2016	2538063		PRESERVED_SPECIMEN	ROM	TRTC	TRTC176398				CC_BY_4_0	Royal Ontario Museum				2025-11-25T14:37:33.087Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;ELEVATION_NON_NUMERIC;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;TAXON_MATCH_HIGHERRANK
5166372107	b3170591-15b6-4459-83d2-4eb68c7d23ee	BERN-B-00000861	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora		SR			PRESENT		9661d20d-86b6-4485-8948-f3c86b022fa7									1920			1920	2538064	2538064	PRESERVED_SPECIMEN	BERN	BERN-Wet	BERN-B-00000861		Dr. G. Stahel		CC_BY_4_0					2025-11-25T12:53:39.767Z		RECORDED_DATE_INVALID;TAXON_ID_NOT_FOUND
5166371724	b3170591-15b6-4459-83d2-4eb68c7d23ee	BERN-B-00000127	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora		SR			PRESENT		9661d20d-86b6-4485-8948-f3c86b022fa7									1920			1920	2538064	2538064	PRESERVED_SPECIMEN	BERN	BERN-Wet	BERN-B-00000127		Dr.G. Stahel		CC_BY_4_0					2025-11-25T12:53:39.532Z		RECORDED_DATE_INVALID;TAXON_ID_NOT_FOUND
5166371703	b3170591-15b6-4459-83d2-4eb68c7d23ee	BERN-B-00000578	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora		SR			PRESENT		9661d20d-86b6-4485-8948-f3c86b022fa7									1920			1920	2538064	2538064	PRESERVED_SPECIMEN	BERN	BERN-Wet	BERN-B-00000578		Dr.G. Stahel		CC_BY_4_0					2025-11-25T12:53:39.521Z		RECORDED_DATE_INVALID;TAXON_ID_NOT_FOUND
5166371583	b3170591-15b6-4459-83d2-4eb68c7d23ee	BERN-B-00000991	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora	Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora		SR			PRESENT		9661d20d-86b6-4485-8948-f3c86b022fa7									1920			1920	2538064	2538064	PRESERVED_SPECIMEN	BERN	BERN-Wet	BERN-B-00000991		Dr.G. Stahel		CC_BY_4_0					2025-11-25T12:53:39.484Z		RECORDED_DATE_INVALID;TAXON_ID_NOT_FOUND
5082342380	639c016d-ad77-4910-bbbd-a416d061a691	LUKER:CMCL:CMCL-232	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C.Evans, Stalpers, Samson & Benny	CO	Granja Luker	Caldas	PRESENT		edb4b7ac-479e-4f94-b161-24e5ef0b0dba	5.066667	-75.683333			1080.0	0.0			2022-07-22	22	7	2022	2538068	2538068	LIVING_SPECIMEN	CasaLuker S.A.	CMCL	CMCL 232				CC_BY_4_0		Claudia Milena Rodriguez			2025-11-25T16:27:30.286Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY
5082342378	639c016d-ad77-4910-bbbd-a416d061a691	LUKER:CMCL:CMCL-231	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C.Evans, Stalpers, Samson & Benny	CO	Granja Luker	Caldas	PRESENT		edb4b7ac-479e-4f94-b161-24e5ef0b0dba	5.066667	-75.683333			1080.0	0.0			2023-10-19	19	10	2023	2538068	2538068	LIVING_SPECIMEN	CasaLuker S.A.	CMCL	CMCL 231				CC_BY_4_0		Diana Marcela Cortes			2025-11-25T16:27:30.274Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY
5082342376	639c016d-ad77-4910-bbbd-a416d061a691	LUKER:CMCL:CMCL-230	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C.Evans, Stalpers, Samson & Benny	CO	Granja Luker	Caldas	PRESENT		edb4b7ac-479e-4f94-b161-24e5ef0b0dba	5.066667	-75.683333			1080.0	0.0			2022-06-11	11	6	2022	2538068	2538068	LIVING_SPECIMEN	CasaLuker S.A.	CMCL	CMCL 230				CC_BY_4_0		Claudia Milena Rodriguez			2025-11-25T16:27:30.271Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY
5082342373	639c016d-ad77-4910-bbbd-a416d061a691	LUKER:CMCL:CMCL-236	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C.Evans, Stalpers, Samson & Benny	CO	Granja Luker	Caldas	PRESENT		edb4b7ac-479e-4f94-b161-24e5ef0b0dba	5.066667	-75.683333			1080.0	0.0			2022-07-22	22	7	2022	2538068	2538068	LIVING_SPECIMEN	CasaLuker S.A.	CMCL	CMCL 236				CC_BY_4_0		Claudia Milena Rodriguez			2025-11-25T16:27:30.253Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY
